RecipeID,Recipe Name,Ingredients,Directions,Rate
25872,Salmon with Pecan Honey Glaze Recipe ,"pecan,honey,butter,vegetable oil,salmon,pepper","Preheat oven to 350 degrees F (175 degrees C). Spread pecans in a single layer on a baking sheet. Bake 8 to 10 minutes, or until slightly browned. Stir 2 or 3 times to toast uniformly.**In a small saucepan over medium-high heat, combine honey with half of the butter. Stir in the toasted pecans, and cook for 8 to 10 minutes to infuse the flavors. Remove from heat, and keep warm.**Melt remaining butter with oil in a large skillet over high heat. Season fish with salt and pepper. Arrange fillets in skillet, and cook until firm to the touch, about 4 to 5 minutes per side. Salmon is done when it flakes easily with a fork. Transfer to serving plate, and spoon glaze over top.**",4
25874,Shrimp Scampi Bake Recipe ,"butter,mustard,lemon juice,garlic,parsley,shrimp","Preheat oven to 450 degrees F (230 degrees C).**In a small saucepan over medium heat, combine the butter, mustard, lemon juice, garlic, and parsley. When the butter melts completely, remove from heat.**Arrange shrimp in a shallow baking dish. Pour the butter mixture over the shrimp.**Bake in preheated oven for 12 to 15 minutes or until the shrimp are pink and opaque.**",5
25879,'Ann''s Neptune''s Delight Recipe ',"butter,flour,cream,parmesan,sherry,paprika,crab,shrimp,garlic,parsley,butter","Preheat oven to 350 degrees F (175 degrees C).**In a large saucepan over medium heat, melt 3 tablespoons of butter. Remove from heat and whisk in flour. Pour in 1/2 cup of heavy cream and whisk well, return to heat.**Add cheese and stir until creamy. Remove from heat and pour in remaining cream. Stir in sherry, paprika, crabmeat, and shrimp. Spoon mixture into 6 large individual ramekins.**In a food processor or blender, blend together croutons and parsley. Top each filled ramekin with crouton mixture. Drizzle melted butter over the top.**Bake in preheated oven for 20 minutes or until top is browned and bubbly.**",5
25884,"Spinach, Sausage and Cheese Bake Recipe ","sausage,tomato sauce,spinach,cottage cheese,parmesan,egg,mozzarella","Brown sausage in skillet over medium high heat. Drain fat from skillet and stir in tomato sauce. Set mixture aside.**Preheat oven to 350 degrees F (175 degrees C).**In a large bowl, combine the spinach, cottage cheese, Parmesan cheese and egg. Mix well and spread mixture in the bottom of a 9x13 inch baking dish. Spoon sausage mixture over spinach mixture and top with mozzarella cheese.**Bake in preheated oven for 40 minutes.**",4
25885,Lamb Ribs with Honey and Wine Recipe ,"lamb,onion,white wine,soy sauce,lemon juice,honey,olive,garlic,cinnamon,salt,black pepper","Place lamb in a 9x13-inch baking dish.**Combine onions, white wine, soy sauce, lemon juice, honey, olive oil, garlic, cinnamon, salt, and pepper in a small bowl. Mix well and pour mixture all over lamb. Cover with plastic wrap and marinate in the refrigerator for 1 hour.**Preheat oven to 400 degrees F (200 degrees C).**Roast lamb in the preheated oven until browned and tender, about 1 hour 10 minutes.**",4
25887,Horseradish Sauce Recipe ,"horseradish,vinegar,mustard,mayonnaise,red pepper,sour cream","In a small bowl whisk together horseradish, vinegar, mustard, mayonnaise, ground red pepper and sour cream.**",5
25888,Baked Spaghetti Corn Recipe ,"spaghetti,corn,cheddar,cream,margarine","Preheat oven to 350 degrees F (175 degrees C).**In a 1 1/2 quart casserole combine broken spaghetti, whole kernel corn, cheese, cream-style corn and margarine.**Bake in preheated oven for 20 to 25 minutes, or until spaghetti is cooked.**",4
25890,Potato Spinach Casserole Recipe ,"potato,spinach,sour cream,butter,green onion,salt,black pepper,cheddar","Preheat oven to 400 degrees F (200 degrees C).  Grease a 2 quart casserole dish.**Bring a large pot of salted water to a boil.  Add potatoes and cook until tender, about 15 minutes. Drain and mash.**In a large bowl combine mashed potatoes, spinach, sour cream, butter, green onions, salt and pepper.  Spoon into prepared dish.**Bake for 15 minutes.  Top with cheese and bake 5 minutes longer.**",5
25894,Slow Cooker Creamed Corn Recipe ,"corn,cream cheese,butter,milk,white sugar,pepper","In a slow cooker, combine corn, cream cheese, butter, milk, and sugar. Season with salt and pepper to taste.**Cook on High for 2 to 4 hours, or on Low for 4 to 6 hours.**",5
25895,Slow Cooker Mashed Potatoes Recipe ,"potato,garlic,chicken,sour cream,cream cheese,butter,pepper","In a large pot of lightly salted boiling water, cook the potatoes, garlic, and bouillon until potatoes are tender but firm, about 15 minutes. Drain, reserving water. In a bowl, mash potatoes with sour cream and cream cheese, adding reserved water as needed to attain desired consistency.**Transfer the potato mixture to a slow cooker, cover,  and cook on Low for 2 to 3 hours. Just before serving, stir in butter and season with salt and pepper to taste.**",5
25897,One Bowl Rice Recipe ,"grains,mushroom,celery,bell pepper,onion,beef,vegetable oil,water,soy sauce","Preheat oven to 350 degrees F (175 degrees C).**In a 9x13 inch baking dish, combine rice, mushrooms, celery, red bell pepper, onion soup mix, beef broth, oil, water and soy sauce.**Bake, covered, in preheated oven for 45 minutes, or until all liquid is absorbed and rice is cooked.**",4
25900,Zesty Zucchini and Squash  Recipe ,"yellow squash,zucchini,chile pepper,onion,salt,garlic","In a large saucepan, combine squash, zucchini, tomatoes with chiles, onion, salt and garlic powder.  Bring to a boil over medium-high heat.**Reduce heat to low and cook until tender-crisp.**",4
25905,Cheesy Mexi,"water,grains,chicken broth,garlic,bell pepper,onion,cream,corn,corn,chile pepper,chile pepper,cheese,salt,black pepper,chili,cheddar","Preheat oven to 350 degrees F (175 degrees C).  Grease a 3 1/2 quart casserole dish.**In a saucepan, bring water to a boil.  Stir in rice, reduce heat, and cover. Simmer for 20 minutes.**In a wok or large skillet, heat the broth and saute the garlic, bell pepper and onion until tender, about 5 minutes.  Stir in cooked rice, cream-style corn, Mexican-style corn, whole kernel corn, diced tomatoes with chiles, green chiles,  Mexican-style processed cheese, salt, pepper and chili powder.  Spoon into prepared casserole dish.**Bake in preheated oven for 30 minutes, or until bubbly.  Top with shredded Cheddar, cover and bake 5 minutes more.  Remove from oven, uncover and let stand 10 minutes.**",5
25908,Cottage Cheese Roast Recipe ,"cottage cheese,egg,vegetable oil,onion,walnut,cereal","Preheat oven to 350 degrees F (175 degrees C).  Grease a loaf pan.**In a large bowl, combine cottage cheese, eggs, vegetable oil, soup mix, walnuts and cereal.  Spoon into prepared pan.**Bake in preheated oven for 35 to 40 minutes.**",4
25910,Tempeh Fajitas Recipe ,"corn oil,pie,soy sauce,lime juice,bell pepper,mushroom,spinach,chile pepper,cilantro,onion","Heat oil in a large skillet over medium heat.  Saute tempeh with soy sauce and lime juice until tempeh browns.  Stir in bell peppers, mushrooms, spinach, chile peppers, cilantro and dried onion.**Increase heat to medium-high and cook until fluids have reduced, stirring occasionally.**",4
25911,'Mama''s Best Broiled Tomato Sandwich Recipe ',"olive,vinegar,tomato,mayonnaise,parsley,oregano,black pepper,parmesan,bread","Preheat oven to broil.**In a shallow bowl, whisk together the olive oil and vinegar.  Marinate the tomatoes in the mixture, stirring occasionally.**Meanwhile, in a small bowl, combine mayonnaise, parsley, oregano, black pepper and 4 teaspoons Parmesan cheese.  Spread mixture on each slice of toasted bread.  Place marinated tomatoes on 2 slices and sprinkle with remaining Parmesan cheese.**Place on a baking sheet and broil for 5 minutes, or until cheese turns golden brown.  Serve immediately, open faced or closed.**",5
25912,Potato and Egg Casserole Recipe ,"potato,egg,salt,margarine,sour cream","Preheat oven to 350 degrees F (175 degrees C).**Bring a large pot of salted water to a boil.  Add potatoes and cook until tender but still firm, about 15 minutes. Drain, cool, peel and slice.**Place eggs in a saucepan and cover with cold water. Bring water to a boil and immediately remove from heat. Cover and let eggs stand in hot water for 10 to 12 minutes. Remove from hot water, cool, peel and slice.**In a 9x13 inch casserole dish layer potatoes and eggs, sprinkling each layer of eggs with seasoning salt, ending with potatoes.**In a small saucepan over low heat, melt margarine with sour cream.  Pour over potatoes and sprinkle lightly with seasoning salt.**Bake in preheated oven for 30 minutes.**",4
25916,Garbanzo Tomato Pasta Soup Recipe ,"vegetable,pasta,olive,onion,garlic,bean,tomato,basil,thyme,pepper","Bring vegetable broth to a boil in a large pot.  Add pasta and cook for 8 to 10 minutes or until al dente.**Meanwhile, heat oil in a small skillet over medium heat.  Saute onions and garlic until translucent.  Stir into pasta and add garbanzo beans, tomatoes, basil, thyme, salt and pepper.  Heat through and serve.**",4
25925,Easy Cheesy Chicken Bake Recipe ,"cheese,water,parsley,chicken,potato,broccoli","Preheat oven to 350 degrees F (175 degrees C).**In a medium bowl combine soup with water and parsley and mix together. Place chicken and potatoes in a 9x13 inch baking dish and pour cheese mixture over all. Cover dish with aluminum foil.**Bake, covered, in preheated oven for 60 minutes. Add broccoli to dish and bake for another 10 to 15 minutes, or until cooked through and tender.**",4
25926,Pineapple Cranberry Chicken Recipe ,"chicken,cranberry sauce,pineapple,cinnamon","Preheat oven to 375  degrees F (190 degrees C).**Place chicken in a lightly greased 9x13 inch baking dish and pierce with a fork. Layer cranberry sauce and pineapple over chicken and sprinkle with cinnamon.**Cover dish and bake in the preheated oven for 25 minutes. Remove cover and bake for another 15 minutes, or until chicken is cooked through (juices run clear).**",4
25930,Simple Southwestern Chicken Salad Recipe ,"chicken,mayonnaise,celery,cilantro,taco","In a medium bowl, combine the chicken, mayonnaise, celery, cilantro and seasoning mix. Mix well.**Cover bowl and refrigerate for 1 hour.**",4
25934,Sherry Wine Sauce Chicken Recipe ,"chicken,mushroom,sour cream,sherry,chicken","Preheat oven to 350 degrees F (175 degrees C).**In a 9x13 inch baking dish, combine the cream of chicken soup, cream of mushroom soup, sour cream and sherry. Mix all together. Add the chicken breasts and immerse them in the sauce.**Bake in the preheated oven, uncovered, for about 45 minutes or until chicken is cooked through (no longer pink inside).**",4
25936,Harvested Chicken Stew Recipe ,"onion,chicken,celery,tomato,carrot,chicken broth,corn,pea,zucchini","In a large soup pot combine the onion, chicken, celery, tomatoes with liquid, carrots, broth, corn, peas and zucchini. Stir together and simmer over medium low heat for 1/2 hour, or until vegetables are cooked and tender.**",4
25957,Banana Upside,"butter,brown sugar,pecan,banana,banana","Preheat oven to 350 degrees F (175 degrees C). Grease and flour 2 (8 inch) pans. Combine butter and brown sugar, divide and spread evenly between the 2 pans. Sprinkle pecans evenly over both brown sugar mixtures, arrange banana slices evenly over each.**Prepare cake mix according to package instructions. Divide batter into the 2 pans.**Bake in the preheated oven for 40 to 45 minutes, or until a toothpick inserted into the center of the cake comes out clean. Turn cakes upside down on a platter or plate, gently tap bottom and carefully remove pans, replacing caramel mixture that sticks to pan.**",5
25958,Basic Cheesecake Recipe ,"ham,walnut,brown sugar,cinnamon,nutmeg,butter,cream cheese,white sugar,sour cream,cream,flour,vanilla,egg","Preheat oven to 350 degrees F (175 degrees C). In a medium bowl, combine graham cracker crumbs, chopped walnuts, brown sugar, cinnamon, nutmeg and melted butter. Mix well and press into the bottom of a 9 inch springform pan. Bake in preheated oven for 10 minutes. Remove from oven and allow to cool.**In a large bowl, beat cream cheese and sugar together until smooth. Beat in sour cream and heavy cream. Blend in the flour and vanilla. With mixer on low speed, add eggs one at a time. Pour batter over crust.**Bake in the preheated oven for 60 to 70 minutes, or until center is almost set (filling will be soft). Refrigerate at least 6 hours or overnight before removing from pan.**",5
25960,Best Moist Chocolate Cake Recipe ,"margarine,white sugar,egg,vanilla,milk,flour,cocoa powder,baking soda,salt","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan. Sift together the flour, cocoa, baking soda and salt. Set aside.**In a large bowl, cream together the margarine and sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla.  Beat in the flour mixture alternately with the milk, mixing just until incorporated. Pour batter into prepared pan.**Bake in the preheated oven for 40 to 45 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.**",4
25961,Black Forest Dump Cake II Recipe ,"cherry,cherry,chocolate,walnut,butter","Preheat oven to 375 degrees F (190 degrees C). Spray 9x13 baking dish with cooking spray.**Dump cherry pie filling into dish and spread evenly. Repeat with cherries, including juice. Sprinkle cake mix over the top - DO NOT STIR. Sprinkle with chopped nuts. Distribute butter pieces evenly over the top.**Bake in the preheated oven for 45 minutes.**",4
25964,Blackberry Wine Cake II Recipe ,"cake,blackberry,egg,vegetable oil,blackberry,sugar,blackberry","'Preheat oven to 325 degrees F (165 degrees C). Grease and flour a 10 inch Bundt pan.**In a large bowl, stir together cake mix and gelatin mix. Make a well in the center and pour in eggs, oil and blackberry wine. Beat on low speed until blended. Scrape bowl, and beat 4 minutes on medium speed. Pour batter into prepared pan.**Bake in the preheated oven for 40 to 45 minutes, or until a toothpick inserted into the center of the cake comes out clean. Pour 1/2 of blackberry wine glaze over top of cake while still warm. Let set for 10 minutes then remove cake from pan. Allow cake to cool fully before pouring the remaining glaze on top.**To make the Glaze:  In a small bowl, stir together the confectioners'' sugar and 1/2 cup blackberry wine.**'",4
25965,Blueberry Buttermilk Coffeecake Recipe ,"butter,white sugar,egg,vanilla,buttermilk,flour,baking powder,baking soda,salt,blueberry,flour,white sugar,butter","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan. Sift together 4 cups flour, baking powder, baking soda and salt. Set aside.**In a large bowl, cream together 1/2 cup butter and 1 1/3 cup sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla.  Beat in the flour mixture alternately with the buttermilk, mixing just until incorporated. Sir in blueberries. Pour batter into prepared pan. In a small bowl, combine 2/3 cup flour and 2/3 cup sugar. cut in 6 tablespoons butter until mixture resembles coarse crumbs. Sprinkle over top of batter.**Bake in the preheated oven for 45 to 60 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.**",5
25966,Blueberry Coffee Cake III Recipe ,"butter,white sugar,egg,milk,flour,baking powder,salt,blueberry,brown sugar,flour,cinnamon,pecan,butter","Preheat oven to 375 degrees F (190 degrees C). Grease and flour a 9 inch springform pan. Sift together the flour, baking powder and salt. Set aside.**In a large bowl, cream together the butter and sugar until light and fluffy. Beat in the egg. Beat in the flour mixture alternately with the milk, mixing just until incorporated. Stir in the blueberries. Pour batter into prepared pan. In a small bowl, combine brown sugar, 3 tablespoons flour, cinnamon and chopped pecans. Cut in butter until crumbly. Sprinkle over the batter.**Bake in the preheated oven for 40 to 45 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.**",5
25967,Blueberry Cream Cheese Pound Cake I Recipe ,"cake,white sugar,egg,cream cheese,vegetable oil,vanilla,blueberry","Preheat oven to 325 degrees F (165 degrees C). Grease and flour a 10-inch Bundt pan.**In a large bowl, stir together cake mix and sugar. Make a well in the center and pour in eggs, cream cheese, oil and vanilla. Beat on low speed until blended. Scrape bowl, and beat 4 minutes on medium speed. Stir in blueberries. Pour batter into prepared pan.**Bake in the preheated oven for 40 to 45 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely.**",5
25968,Blueberry Cream Cheese Pound Cake II Recipe ,"cake,vanilla,white sugar,water,vegetable oil,egg,cream cheese,blueberry,sugar","'Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10 inch Bundt pan.**In a large bowl, stir together cake mix, pudding mix and sugar. Make a well in the center and pour in water, oil, eggs and cream cheese. Beat on low speed until blended. Scrape bowl, and beat 4 minutes on medium speed. Stir in the blueberries. Pour batter into prepared pan.**Bake in the preheated oven for 50 to 60 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely.**Make Glaze:  In a small bowl, combine confectioners'' sugar with 2 tablespoons reserved juice from the blueberries. Drizzle over cooled cake.**'",5
25969,Blueberry Pound Cake Recipe ,"butter,white sugar,flour,baking powder,salt,butter,white sugar,egg,vanilla,blueberry,flour","Preheat oven to 325 degrees F (165 degrees C). Grease a 10-inch tube pan with 2 tablespoons butter. Sprinkle pan with 1/4 cup sugar.**Mix together 2 3/4 cups flour, baking powder and salt. Set aside.**In a large bowl, cream together 1 cup butter and 2 cups sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla. Gradually beat in the flour mixture. Dredge blueberries with remaining 1/4 cup flour, then fold into batter.**Pour batter into the prepared pan.**Bake in the preheated oven for 70 to 80 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely.**",5
25970,Blueberry Upside,"blueberry,white sugar,flour,lemon,butter,white sugar,egg,almond,lemon,milk,flour,baking powder,almond","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9 inch springform pan. In a medium bowl, combine blueberries, 1/2 cup sugar, 2 tablespoons flour and 2 tablespoons grated lemon zest. Toss to coat berries, then pour into the prepared pan.**In a large bowl, cream together the butter and 1 cup sugar until light and fluffy. Beat in the eggs one at a time, then stir in the almond extract and 1 tablespoon grated lemon zest. Stir together 2 cups flour and the baking powder. Beat into butter mixture alternately with the milk, mixing just until incorporated. Pour batter over the berries in the pan.**Bake in the preheated oven for 60 to 70 minutes, or until a toothpick inserted into the center of the cake comes out clean. Place serving plate over the top of the pan and carefully invert cake and plate together, so that the berries end up on top. Carefully unlock the buckle on the side of the pan and remove. Sprinkle toasted almonds on top of cake and serve warm.**",4
25971,Boscobel Beach Ginger Cake Recipe ,"butter,brown sugar,egg,ginger,vanilla,milk,flour,baking powder,ginger,cinnamon,salt,sugar","'Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9 inch Bundt pan. Sift together the flour, baking powder, ground ginger, cinnamon and salt. Set aside.**In a large bowl, cream together the butter and brown sugar until light and fluffy. Beat in the eggs one at a time, then stir in the grated ginger root and vanilla. Beat in the flour mixture alternately with the milk, mixing just until incorporated. Pour batter into prepared pan.**Bake in the preheated oven for 45 to 50 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a serving plate. Dust lightly with confectioners'' sugar before serving.**'",4
25972,Bright Blue Monday Cake Recipe ,"flour,white sugar,baking powder,salt,milk,vegetable oil,egg,blueberry,flour,white sugar,cinnamon,margarine","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9 inch square pan.**In a large bowl, mix together the flour, sugar, baking powder and salt. Make a well in the center and pour in the milk, oil, and egg. Mix well. Stir in the blueberries. Pour into prepared pan. In a small bowl, combine 1/3 cup flour, 1/2 cup sugar and 3/4 teaspoon cinnamon. Cut in the margarine until crumbly. Sprinkle over cake.**Bake in the preheated oven for 30 to 40 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.**",5
25986,Chocolate Caramel Cheesecake Recipe ,"ham,white sugar,butter,caramel,milk,pecan,chocolate,cream cheese,white sugar,vanilla,egg","In a medium bowl, combine graham cracker crumbs, sugar and melted butter. Mix well and press into the bottom and 1 inch up the sides of a 9 inch springform pan. Pour on melted caramel/pecan mixture and chill for 30 minutes.**To make the Caramel Filling:   In a small saucepan, combine caramels and milk. Cook over low heat, stirring, until smooth. Stir in chopped pecans. Preheat oven to 325 degrees F (165 degrees C).**In the top of a double boiler, heat chocolate, stirring occasionally, until chocolate is melted and smooth. Remove from heat and allow to cool to lukewarm. In a large bowl, beat cream cheese, sugar and vanilla until smooth. Beat in the eggs one at a time. Fold 1/3 of the filling into the melted chocolate, then pour the chocolate mixture back into the filling and mix until no streaks remain. Pour into crust.**Bake in the preheated oven for 50 minutes, or until center is almost set.  Place a pan of water on rack underneath cheesecake as it bakes to help keep it from cracking. Cool in oven with door cracked open.  Refrigerate at least 5 hours before serving.**",5
25991,Chocolate Frosting III Recipe ,"chocolate,butter,milk,sugar,salt,vanilla","'In a large saucepan over medium heat, combine chocolate, butter and milk. Bring to a boil, stirring frequently. Remove from heat and beat in confectioners'' sugar, salt and vanilla. Beat until smooth, adjusting consistency with milk or sugar, if necessary.**'",4
25994,Chocolate Fudge Cupcakes Recipe ,"chocolate,butter,flour,white sugar,egg,vanilla,pecan","Preheat oven to 325 degrees F (165 degrees C). Line 24 muffin cups with paper liners. In the top of a double boiler, combine chocolate and butter. Heat, stirring occasionally, until mixture is melted and smooth. Remove from heat and allow to cool to lukewarm.**Sift flour and sugar together into a large bowl. With mixer on low speed, beat in eggs one at a time. Stir in chocolate mixture, vanilla and pecans. Fill muffin cups 2/3 full.**Bake in the preheated oven for 25 minutes. Do not overbake. Tops should be shiny but give slightly when touched.**",4
25995,Chocolate Fudge Pound Cake Recipe ,"chocolate,egg,vegetable oil,water,chocolate","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10 inch Bundt pan.**In a large bowl, combine cake mix, eggs, oil and water. Beat on low speed until blended. Stir in chocolate frosting. Pour batter into prepared pan.**Bake in the preheated oven for 60 to 70 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely.**",4
25999,Chocolate Pound Cake III Recipe ,"butter,white sugar,egg,vanilla,coffee,buttermilk,flour,cocoa powder,baking powder,salt","Preheat oven to 325 degrees F (165 degrees C). Grease and flour a 10 inch Bundt pan. Mix together the flour, cocoa, baking powder, and salt. Set aside.**In a large bowl, cream together the butter and sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla.  Beat in the flour mixture alternately with the dissolved coffee and buttermilk. Pour batter into prepared pan.**Bake in the preheated oven for 60 to 70 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 20 minutes, then turn out onto a wire rack and cool completely.**",5
26000,Chocolate Pudding Cake IV Recipe ,"chocolate,chocolate,sour cream,egg,water,vegetable oil,chocolate","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 10-inch Bundt(R) pan.**In a large bowl, stir together cake mix and pudding mix. Make a well in the center and pour in sour cream, eggs, water and oil. Beat on low speed until blended. Scrape bowl, and beat 4 minutes on medium speed. Stir in chocolate chips. Pour batter into prepared pan.**Bake in the preheated oven for 45 to 50 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a serving plate. Serve warm.**Alternate cooking directions:  Pour batter into a 5 quart slow cooker that has been coated with non stick cooking spray. Cover and cook on low for 6 hours. Spoon into individual dishes.**",4
26001,Chocolate Sheet Cake II Recipe ,"flour,white sugar,baking soda,egg,vanilla,buttermilk,butter,vegetable oil,water,cocoa powder","Preheat oven to 350 degrees F (175 degrees C). Grease and flour an 11x17 inch sheet cake pan.**In a large bowl, sift together the flour, sugar and baking soda. Stir in the eggs, vanilla and buttermilk. Set aside. In a saucepan combine butter, oil, cocoa and water. Bring to a boil and stir until smooth. Slowly blend into the flour mixture. Pour into prepared pan.**Bake in the preheated oven for 15 to 20 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.**",4
26005,Chocolate Zucchini Cake IV Recipe ,"flour,baking powder,baking soda,salt,cinnamon,cocoa powder,butter,vegetable oil,white sugar,egg,vanilla,zucchini,milk","Preheat oven to 350 degrees F (175 degrees C). Grease and flour a 9x13 inch pan. Sift together the flour, baking powder, baking soda, salt, cinnamon and  cocoa powder. Set aside.**In a large bowl, cream together the butter, oil and sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla. In a small bowl, combine shredded zucchini with milk. Beat in the flour mixture alternately with the zucchini mixture. Pour batter into prepared pan.**Bake in the preheated oven for 55 to 60 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.**",4
26008,Cinnamon Coffee Frosting Recipe ,"coffee,cinnamon,salt,vanilla,butter,sugar,milk","'In a small bowl, mash instant coffee with the back of a spoon until powdery. Stir in cinnamon and salt. In a large bowl, beat the butter until smooth, then stir in spice mixture and vanilla. Alternately beat in confectioners'' sugar and milk until desired consistency is achieved.**'",5
26009,Cinnamon Pudding Cake Recipe ,"flour,white sugar,baking powder,salt,cinnamon,milk,brown sugar,water,butter,walnut,apple","Preheat oven to 350 degrees F (175 degrees C). Grease the bottom of a 9 inch square baking dish.**In a large bowl, mix together the flour, sugar, baking powder, salt and cinnamon. Make a well in the center and pour in the milk. Mix well and pour into prepared pan.**In a saucepan, combine brown sugar, water and butter. Bring to a boil and pour over batter in the pan. Sprinkle top with nuts and chopped apples.**Bake in the preheated oven for 35 to 40 minutes, or until a toothpick inserted into the center of the cake comes out clean. Serve warm.**",4
26010,Citrus Cheesecake Recipe ,"egg,lemon juice,lemon,vanilla,flour,white sugar,butter,egg,cream cheese,white sugar,cornstarch,lemon juice,orange,lime,lemon,vanilla,egg,sour cream,orange,lemon juice","Preheat oven to 450 degrees F (230 degrees C). Butter a 9 inch springform pan. In a small bowl, whisk together egg yolk, 1 tablespoon lemon juice, 1 teaspoon lemon peel and 1/4 teaspoon vanilla. In the bowl of a food processor, combine flour and 1/3 cup sugar. Add butter and process until coarse crumbs form. With machine running, add yolk mixture and blend until moist clumps form. Press dough onto bottom and 1 1/2 inches up sides of prepared pan. Freeze crust 10 minutes.**Brush crust lightly with egg white. Bake until crust is pale golden, about 15 minutes. Cool on rack while preparing filling. Reduce oven temperature to 350 degrees F (175 degrees C).**In a large bowl, beat cream cheese and 1 2/3 cups sugar until smooth. Beat in cornstarch, 1 tablespoon lemon juice, orange zest, lime zest, 1 1/2 teaspoon lemon zest and 1/2 teaspoon vanilla. Beat in eggs one at a time, then stir in sour cream. Pour filling into crust.**Bake in the preheated oven for 55 to 60 minutes, or until puffed and cracked around edges and center moves only slightly when pan is gently shaken. Allow to cool to room temperature, then refrigerate overnight.**In a saucepan over medium heat, boil marmalade and 2 teaspoons lemon juice until slightly reduced, about 2 minutes. Spread warm glaze on top of cake. Chill cake 10 minutes. Remove pan sides and transfer cake to serving plate.**",4
26015,Cold Oven Pound Cake Recipe ,"margarine,shortening,white sugar,egg,vanilla,milk,flour","Do not preheat oven. Grease and flour a 10 inch tube pan.**In a large bowl, cream together the margarine, shortening and sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla.  Beat in the flour alternately with the milk. Pour batter into prepared pan.**Place cake in cold oven, then set the temperature to 300 degrees F (150 degrees C). Bake for 90 minutes, or until a toothpick inserted into the center of the cake comes out clean. Let cool in pan for 10 minutes, then turn out onto a wire rack and cool completely.**",4
26016,Cranberry Upside,"brown sugar,butter,cranberry,pecan,butter,white sugar,egg,vanilla,sour cream,flour,baking powder,baking soda,cinnamon,salt","Preheat oven to 350 degrees F (175 degrees C). Wrap the outside of a 9 inch springform pan with aluminum foil to prevent leaking. Sift together the flour, baking powder, baking soda, cinnamon and salt. Set aside.**In a saucepan over medium heat, combine brown sugar and 1/3 cup butter. Bring to a boil, then pour into bottom of springform pan. Sprinkle with cranberries and pecans.**In a large bowl, cream together the butter and 3/4 cup sugar until light and fluffy. Beat in the eggs one at a time, then stir in the vanilla. Beat in the flour mixture alternately with the sour cream. Pour batter into prepared pan.**Bake in the preheated oven for 60 minutes, or until a toothpick inserted into the center of the cake comes out clean. Cool in pan for 10 minutes, then invert onto serving platter and carefully remove pan. Serve warm.**",5
26018,Cream Filled Cupcakes Recipe ,"flour,white sugar,cocoa powder,baking soda,salt,egg,milk,water,vegetable oil,vanilla,butter,shortening,sugar,salt,milk,vanilla","'Preheat oven to 375 degrees F (190 degrees C). Line 36 muffin cups with paper liners.**In a large bowl, mix together the flour, sugar, cocoa, baking soda and 1 teaspoon salt. Make a well in the center and pour in the eggs, 1 cup milk, water, oil and 1 teaspoon vanilla. Mix well. Fill each muffin cup half-full of batter.**Bake in the preheated oven for 15 to 20 minutes, or until a toothpick inserted into the center of the cake comes out clean. Allow to cool.**Make filling:  In a large bowl, beat butter and shortening together until smooth. Blend in confectioners'' sugar and pinch of salt. Gradually beat in 3 tablespoons milk and 1 teaspoon vanilla. beat until light and fluffy. Fill a pastry bag with a small tip.  Push tip through bottom of paper liner to fill each cupcake.**'",4
26019,Creamy Chocolate Frosting Recipe ,"sugar,cocoa powder,butter,milk,vanilla","'In a medium bowl, sift together the confectioners'' sugar and cocoa, and set aside.**In a large bowl, cream butter until smooth, then gradually beat in sugar mixture alternately with evaporated milk. Blend in vanilla. Beat until light and fluffy. If necessary, adjust consistency with more milk or sugar.**'",5
